X (m),Y (m),Z (m),Temperature (K)
1547.199421035116,-1734.5759060040346,27.301264469247286,296.7047079357456
1508.822281451488,-1215.5364944096189,81.09394011937928,312.57237407293496
2499.2859394135157,-2383.640638433631,145.0101061929604,295.5564924152491
2732.093295498733,-1012.0997330348869,226.3661450055716,314.0120400995501
2541.833539750578,-2846.622053232272,27.423258756294906,321.2452925792789
1740.537628341203,-1350.3864269770775,88.17141747118836,327.5570199493862
1769.6673518938792,-1833.6341088043207,36.62614528904656,338.0158897325992
1023.0195914701172,-1124.0811120876288,-9.340199679696486,298.17498788121696
1566.341264196897,-1061.7576876933015,128.02447461721843,301.271244471607
1688.4683191155239,-2272.1944049796393,208.76433976962184,327.82858568282734
1430.9639023674774,-1454.2746524629697,24.860425586248418,308.96415015738563
1066.0880448995126,-1752.6097605330951,248.6307852007887,317.8952243800746
2950.184998365664,-1482.401113477276,195.2643865917596,303.65681758527387
2524.503585491114,-2178.160015561958,44.38245933148005,313.0013277457514
1790.8722692128479,-1970.893611240821,97.52319302559155,319.79083239270386
1982.7347215644013,-1729.1270232748125,250.0600069079598,321.49290230606124
1128.969765178728,-1889.7677601988628,-0.9666946600901394,296.30470610154543
2401.7971303230297,-2489.289435312686,254.6379664556951,305.6847820315199
1712.289651428346,-2903.098354797305,98.92000829529871,305.0338365399564
2997.0674864240195,-2331.8715149893187,198.30837664645162,323.9027947749083
1787.4995573686406,-2267.956109485688,148.63612783067913,299.9615748359775
2924.33130051655,-1158.7162089371336,60.714514758387494,324.7490575962318
1887.952161063309,-1393.9756923677637,103.77349994488297,331.18759715885506
1751.8876507355205,-2991.322633038508,-6.147504816491502,331.51388678928004
2878.400871958306,-2528.0081264772816,114.63956137195498,297.2380136942815
1790.61185616988,-2102.4641442833317,246.50937751023167,317.63067691773887
2297.2214399499962,-1094.9183980466466,109.7919199676734,330.70391638947024
1955.0222678686855,-2895.9038182860677,143.13604937947906,335.314617489728
2900.079350327861,-1818.5957536987794,244.88653172090886,314.93534668107384
1368.5577450260666,-1995.1395992845266,165.57160756396337,325.7603880486569
2190.610077222661,-1543.179623506527,117.10847495610324,319.63198209625403
1532.876906122372,-1705.1854494221734,122.30247108723805,339.01556797843284
1827.4514400224655,-2215.324200971901,105.9321296866542,295.71511289922466
1191.6558685165194,-2994.9728033979404,177.1157992869139,336.417978681258
2002.5361290497494,-2763.507623046159,61.040185960219944,331.41139987066094
1212.1718705861094,-1490.376684578502,6.407783721463122,303.43533597166635
2303.1172560018704,-1495.7738543638732,81.2449331628734,298.6598601898335
1298.3162303952988,-2926.9785962604033,71.97267476986909,326.59161638800316
1337.7246609318943,-1076.879009213058,248.7774954487121,304.1253277716682
1427.9302872416756,-1366.83345256829,224.69603260846304,297.4585553702083
2860.228572647514,-1231.4045156086313,183.50220063792705,335.59919932597955
2706.711709876665,-2888.3489261012537,74.35940140378771,309.45037140771655
2900.4351879584538,-1819.5739117942555,142.02256475431074,303.0818554821796
1503.0836519311283,-1783.476213721512,63.081143349276886,295.79706510455213
2728.444300186982,-2126.229745417529,151.1989265912191,334.283051288107
1273.8684965375578,-1310.2701990856458,53.51514204266611,302.53993408341864
2745.762993897961,-2609.0502527178714,151.07280595727553,314.3984999474154
1941.3450030375532,-2736.0528926408183,243.61968107367017,332.4097738654956
1689.0221190115499,-2157.9933352368557,101.49128685608527,337.363877295106
1171.7547871632755,-2146.631001788508,152.2259394314364,303.4114726442078
2773.496208225657,-2681.5174922672277,121.51322020124883,307.9184786534501
1077.119890621812,-1701.1585966435946,84.70487385106216,307.7210388267472
1563.1820990994179,-2488.338283676809,21.217566426504675,331.28055029410575
2120.6381257143735,-2413.779917486673,216.36903112006001,316.69934035937916
2531.825073516993,-1304.2036412858256,22.658517678623596,328.45633795031097
2665.900679522776,-2750.7176685985564,103.49732940332528,303.6331453889208
2616.5102092656884,-2899.92026624164,229.01688287990032,296.56920583900114
2348.0932229516484,-2504.8197191897193,197.4579152697782,329.5148596444032
2107.7252267674667,-2622.998719305449,19.399423548348842,310.7036785275623
1389.468745476576,-1703.7587734314156,69.31427287932176,298.40590956969777
1842.8581657060722,-1844.7651124925244,40.6188899293278,337.3086486909408
1007.6460100438422,-2968.7830735221664,75.33121537309898,305.01894540438343
1939.7265394501555,-1774.1327925775045,4.763213360582004,317.3011197508295
1180.143503714172,-1208.2384305057813,120.26964916012722,337.33841121933995
1255.6621361877883,-1049.3353424695172,223.86798238825435,337.9811968836626
2425.2715534213858,-2387.849721274333,-8.186471248774225,321.0849712410446
2501.381841918364,-2159.3047665747144,46.67289687057383,307.5160395363166
1265.6292924964137,-2429.9589204935673,239.5916645557813,302.38926237108257
1093.1694625453435,-1554.280460745073,105.95188104056352,333.81331063559037
2138.030973422907,-2320.6417517546706,194.16533481416883,335.21710838636136
2792.200708917482,-1250.978363948033,211.61910836569396,301.02229214172206
2941.6867294450003,-2725.262287297982,200.83396580410104,301.6428418725424
2482.5317139580147,-1283.7277485272527,105.69379714950574,320.89837030927305
2076.352369230999,-1226.7844851176606,84.14923967890729,304.17628544374753
1958.1926067084846,-1602.4724092270542,191.00449196863923,321.0800652873536
2355.270006199614,-1295.6791740810463,111.297849151017,320.8527172644457
2244.3248706824893,-1364.148514930034,237.69178783390518,331.38707155176746
2037.2860021219146,-1606.6439752627323,125.7878599644117,296.88063061243605
2845.88033555557,-1911.8887876829972,225.20728434814063,314.71277819043274
1441.3947790423256,-1495.045286235011,57.08787095474544,317.2753135589972
2448.914933059422,-1444.0507664433928,48.19200231907265,303.3907358177717
1390.5934545820955,-1550.7651830805244,154.60376058566237,328.71707983647593
2370.4149104605444,-1372.6763302776033,60.80499413930106,328.34144040882626
2882.638662612824,-1121.3770352497268,209.81017189392864,299.9928597146346
2761.0008176141546,-1704.157562115695,21.458138093132597,332.3051947287591
2115.0542357218337,-2060.991075614711,82.31221404240888,337.4387341209933
2465.7653013511263,-1008.1865026489554,82.7805909975204,311.54250222794957
1425.6847192294829,-1106.3230851338037,225.77548052377307,313.9485523238904
2522.594698433991,-1681.0704703071115,36.144298664127135,338.0344156227789
1381.1937331644533,-2234.571750767065,144.79816150880697,315.8897071410564
2604.619951179564,-2954.8791767301104,76.53946340222478,335.3084787393893
2365.037307011078,-2753.0568922570437,-11.7588261167289,324.1230194991205
2571.7919717399564,-1828.9928882088352,-8.999669143942668,317.7013870120134
2904.805360748668,-2016.386906621345,168.41975981889888,338.5559209563366
2229.3972673665976,-2752.3156599343283,56.23924960110023,325.53860938873913
2227.676311235263,-2027.235045738842,85.28449309902787,314.28936308834153
2965.788911670463,-1215.7765854397758,189.7119184777195,317.1590994567505
1754.227194084534,-2961.147620613388,170.43575254242538,333.8312339767762
2304.00096610982,-2548.2298694533847,155.80057731008904,305.6657417151682
2935.8046569590524,-2208.9097412806314,97.3949612723584,325.07890144289
2351.5539023836577,-2758.202070989175,25.684893752520104,310.90649324172745
1596.265050246649,-2633.8905226944175,198.93136781862586,311.28817631274876
2753.5138539085983,-2819.985200567423,110.62661031323687,295.37862205702334
1274.3411460153138,-1272.2329936055742,81.20595979534043,338.44383224865294
1341.4731245117941,-2522.4508431621102,206.25313703013921,311.32803857737315
1197.2377030846178,-2285.2110517785977,-0.4296526785851853,308.8596681979256
1824.3964599986903,-2290.689075507573,151.31251877654805,315.1283927896616
1016.7571077761894,-2203.9159622902607,255.51133020720465,304.1740584686405
1972.219945212898,-2607.1154223878484,242.591678246686,316.7944116263789
2056.4436106050016,-1893.7969175807582,180.95882148438525,310.410251745689
2899.5891966707322,-1353.363428671653,40.169494976027345,319.3380661067454
2447.542693253271,-1215.253052319076,258.6110113594045,317.9955673073715
2240.4198148514834,-1511.7765817745926,174.64733252461983,334.58390380995934
2521.0950792094272,-1310.5230649465343,10.563437711833178,314.7012079202848
1217.1387127634841,-1888.5195206014937,70.46177505150727,336.8682196013284
1382.6881633576484,-1885.8355321312624,153.01116678203536,321.01057722505203
2432.8861136018336,-1615.5059669562206,180.9348756893937,316.7810869103843
1452.6418014188769,-2836.3443955610564,187.8806940486606,335.40859551191625
2286.9131923551085,-2310.2289907533964,29.746942505416676,305.4378507475646
1352.406534523769,-1253.9295907397666,211.42028049733233,314.54282964135916
1324.3007102517756,-2525.5877106846956,46.22775841431957,327.90000018904857
2763.9282939833474,-2460.7586118979143,171.65558844100215,314.6711398857973
2282.724417938174,-1292.0646234316305,103.51168726182915,309.93386400076884
