X (m),Y (m),Z (m),Temperature (K)
1658.4319578033353,-2180.6737755038866,250.31554817370204,304.00805493729746
1626.6910752996496,-2628.2814604347036,216.1340570962123,303.04716405792334
2157.6692509267887,-1108.6349107515384,107.4592340807123,331.02153163833475
1685.856047127524,-1930.6040883576989,155.95849338616537,322.6068567038298
1491.0313816577936,-2116.9671862736723,175.48890161661433,299.17332989789264
2554.1957022191273,-1515.4602803470282,-2.187201873325156,311.47403210814565
1873.9963814293205,-2138.3255518451124,179.2782267252815,311.34130363104055
1095.0319497035493,-1314.4586738934122,193.77590809966568,316.8410925555747
2133.966624763223,-2083.4030213068363,1.7983299240782031,310.4267444143223
1852.5149202938649,-2001.7513081740526,108.57001023016143,296.0270668608905
1528.0384118638076,-2751.2254634998317,202.8066606730527,314.46083002212566
2178.872305184723,-1960.8316834062414,214.77679010261133,306.149431166591
2746.9566850404162,-2496.1496283336037,106.29577211096229,323.66469373118707
2019.2921099475857,-1224.847981292738,18.379393221874317,313.547558837865
2244.806375937096,-1085.6574794358833,216.59273457505108,333.51233489718777
2206.2754459140606,-2668.687903914434,81.53793636396432,308.21491891899745
2597.3004850366806,-2378.847094014984,156.17442732643883,330.25851692930826
1526.226038477887,-1290.6786899884812,70.256320833644,298.16265937683437
2907.770852563851,-2908.784272940539,107.43566408993081,305.3783151870156
1208.2307879023708,-2696.312028121914,98.61736111142655,297.2177688512776
2182.824879504393,-2828.9725483003417,233.83057210112509,302.24679119047687
1532.448327989429,-1325.6813129571933,13.9348051786214,325.33430395081746
1666.521889915708,-1544.1859920856689,19.473782461187433,307.8856928958093
2583.432374592622,-1609.9836055232988,248.1616463562604,317.768986030377
1225.0939942996665,-2105.935211607649,243.3147458944328,317.19015587004054
1087.0204802745975,-1613.1335680717634,210.4487346970138,305.3749278774548
1930.283395041617,-2160.218331061659,73.95013710423581,337.8238105296959
1420.1392490590952,-1911.8008838099279,115.12923236308052,298.0795970412612
1117.0943604288202,-2702.725463420578,-7.277272908835636,302.26714408366814
1159.3711352629025,-1681.2405286254934,156.4765998862025,325.59497132132503
1440.22771499075,-2431.9007846627846,93.43540206595847,315.5117296019976
2762.395493271105,-2758.281103088403,256.49310790771085,336.3362709428855
2295.584761377693,-1727.0751797573723,-13.49007065713927,302.0809489483644
2498.8119532712226,-1833.3209281389456,183.46206654626928,328.3572899572181
2793.3946035301124,-2898.041830401257,136.3015622228157,328.5853219247212
2234.4780087250438,-1797.881596720694,212.2407119210797,323.09280988976997
1232.896446008799,-1902.372101266432,19.246484588122897,319.44299440576094
1888.0664380356507,-1602.1334301167253,206.65834228754161,305.80650728319716
2863.8441409915968,-1194.7084918378935,26.162989748848645,317.0447046588066
1291.440053497355,-2505.3802659829494,45.49881355097082,307.58276419224563
1575.8130668250342,-2090.1833775695195,201.57670962051805,330.0968131432485
2229.329108989139,-1313.5500785066693,135.7552228573131,313.42258272588225
1975.3920742758883,-2369.76941700516,22.71229953667298,332.5208000012759
2203.090984260641,-2744.280312090184,110.47174706326342,299.6941633510172
1888.3771741746082,-1343.1981156691854,177.57090970912657,336.1698033941031
2736.471741449139,-1426.939456921227,143.9426216292805,303.37597892058454
2864.967751442093,-1957.890506920467,74.29788857918581,313.27746286991476
2664.948531635429,-1888.911140581023,243.30523345301867,330.30467974676867
2907.498106997713,-2186.938182035825,204.5848495879734,312.92805377658624
1705.2191232470163,-1971.4224435327078,103.38529628671877,312.4418193690606
1473.3664858599636,-1535.128293313447,57.32307921642675,331.7545777042484
1476.6216883229263,-1568.3060694719675,130.71861783479508,318.103297375682
1944.4923227088493,-2436.8774477442785,246.70713301465082,332.31005171805384
2311.1391343309683,-2287.757143400864,152.4448245633138,310.97086585641733
1866.3886162073836,-2427.7547454475507,64.08017355177334,308.5319050170275
1902.6371413774068,-1986.1418293972044,58.342283402730246,299.86081657335393
1958.9736279943215,-2435.6829387713665,161.16449729783457,299.896945666474
1048.8291972890045,-1015.5651281149774,226.67536582512778,320.8244232213829
