X (m),Y (m),Z (m),Temperature (K)
2139.8111848341905,-1110.9552517511786,4.233395714375689,332.8360639380093
1980.4681376341823,-2898.4956204448013,98.03663567531282,331.05357334119105
1584.0980268912494,-2325.196450090165,245.31661329243798,295.00278424492797
1462.410081879451,-1934.9881535782595,69.99398391221246,318.4456882998295
2917.565427515838,-2014.1488233487935,118.76049951474323,313.86241493320426
2370.7768011075595,-2132.7997682430873,41.00160710464049,310.90279071798795
1187.7072769976348,-1800.9465274637453,251.4286269964154,328.92962139613365
2725.8249282807237,-2128.8710240666546,168.44920318953504,325.6405681093488
1508.533298755273,-2647.0484656012486,158.59518029474756,301.23979552010934
1795.0832697011406,-2229.6763741448913,68.80629748197862,304.22045043458655
1945.0946054740257,-2250.820327542175,148.967177554455,320.9269358471536
2205.3759731577993,-1929.1309875404174,172.66328248986062,312.2478811149972
2163.2489972797975,-1814.0935327319128,33.85418020285314,306.4957726983996
2888.0687440647544,-2037.8817244632737,215.97991516426174,325.2971320463386
1347.332207153351,-2704.658152590576,15.135578992284895,309.46600571453394
1216.2634841346692,-2349.1688317581074,115.19364775543437,295.68821531065197
1737.2008512068446,-1372.577382624953,86.77131281625906,301.1912525910221
2252.211675022383,-2036.3382086412266,217.61734579585186,324.39602996633806
2758.8551153023527,-2054.3506614316057,134.95398139557724,318.47053394390804
1764.9333664288906,-2461.6474770853674,-14.456253396580403,316.4049803280152
1107.3174004542434,-2535.285673841281,87.05265514255653,307.7268143348701
1235.7245601356078,-1025.9571252858245,-8.78615653758003,325.14685335879483
1125.646217288153,-1601.2843496440987,88.64684785269509,337.8406290272982
2874.8364955003235,-2124.1888165449373,222.94040334077218,331.3636891665884
1496.3631623405315,-1281.053209840624,131.09117046555852,301.6495285027523
2037.4165119744343,-1219.539545790158,208.89813836977447,333.7241891515185
1446.5774639990095,-1177.9778639342005,257.3023450802719,338.7957903939702
2994.990795000199,-2657.1748746583053,157.17216480559873,334.51609076231694
2561.287234434212,-1281.505163580344,93.60516579587544,300.57340388055184
1238.1900298136857,-2371.1896103716117,232.91446703985466,311.62135117442625
1920.8762523544644,-1446.7240439594389,248.03579067980604,330.4427313216073
2214.2562832667872,-1296.9588293053253,139.33003032059867,311.61785482562215
1083.5910378543124,-2220.1439930273164,103.23927081515096,308.18511562703713
2405.322473668609,-1621.053175999362,86.27868741418163,331.766574813333
1644.0830043738752,-1756.9395488795226,44.33766004717091,325.6461418088805
1129.4582115444923,-2789.071272742801,122.69226137935809,319.18949490057236
2171.893369476989,-1888.322971166473,120.41272362939694,331.1569161895996
2105.27872911429,-2805.629060530262,218.40249299215387,308.73090922845495
2719.7598902853397,-2683.6937717122273,244.94596135737237,303.16830042924596
2436.915571157343,-1833.1676180262941,130.7526000182296,328.83735250471364
1977.7255736261345,-2072.3872570134267,175.41495432490026,322.1525276227055
1084.097636240573,-1591.8163206930242,150.0101773236173,323.83981967132485
1213.9281491751744,-1573.5635646989367,21.646968745803818,335.5338330734889
1254.7448780142734,-1675.6428399812141,251.4205570992977,313.87194018225455
1686.7784596078022,-1368.664552414179,-2.538735390482577,326.59612589397886
2477.1213992817616,-1659.647132641879,-3.6411017383171043,331.0903884296308
1408.7796885363298,-1748.63791568534,4.584430020820047,305.9225492660109
1994.3567148862408,-1657.4824747434625,45.06204098583787,306.79881622114146
1785.6092952664437,-2467.451760904767,188.70269169810962,303.511762590014
1140.9093574850529,-2662.6531890018123,163.5030504274393,333.78756709725803
1155.0571957760733,-1629.0352123729078,93.69803246031535,324.8121392265135
1615.6041553378163,-1698.3540043037399,46.28005577151996,316.9606087245005
2735.682453399172,-2446.962402465242,84.26450269871103,332.2808770776137
2315.284944302627,-2441.979912111508,30.343419903813462,296.92310699871786
1868.6564745340274,-1061.6600712790207,201.96797205342827,332.82219464983154
1543.3295369375574,-2375.83015265376,84.81471929176516,332.3073632033997
2697.8784172144924,-2668.6688023211227,64.19160359603194,297.3156707366037
1363.9297029693932,-1057.9096376365815,67.44221453603288,311.7821003078026
2293.635265122068,-2628.0918524503927,120.86257275426757,318.41605242315717
1469.6371245247453,-1061.3575152703938,250.7726785619475,312.36285447899826
1873.4303870337767,-1201.6121609198465,60.67034255038509,328.733881491662
2426.851821023387,-2150.8972482349186,224.98136229204488,325.3299829199615
1654.8231832123834,-2249.1068899784605,-8.263550446369567,323.14720154387544
2650.2087912642355,-1125.564497478621,160.36197934173077,319.48996274738874
2027.3394560155161,-2099.925350196374,18.148917853479126,324.58243791711755
1711.5080966631356,-2553.707313543895,228.06267008306475,301.2459332462656
2677.6686197363942,-1127.8474725593262,65.69915087090958,313.1012116039629
1209.0848829030988,-2594.560696034099,148.65626424313584,317.3931892823405
1271.3041614343235,-2067.084782822467,234.60679856376365,307.92697680340405
2895.5251840887904,-1276.7856961846471,188.9231100890993,339.55144499066637
1707.7431445551456,-1612.7797888790305,17.415010869668073,328.12374478035645
2319.563833026945,-2376.8887386576284,88.45031334486293,304.57189157390525
1200.713506936722,-1774.7023287921008,225.1359707829426,317.441372636108
2114.8036575022224,-2389.3384808425476,185.3596199887633,330.8215629306226
1212.618035389508,-2446.460665465406,27.855958358639903,329.9384094755884
2796.808302647054,-2654.622186980429,109.7582365399348,314.8649971231954
2419.3825766511427,-2945.261924840339,91.86116076842251,320.07141847007483
1814.0622588088204,-2599.257679123568,-14.780011420249098,321.80439951185866
2840.6105792107396,-2169.494433923844,217.33904586928054,298.75304426650723
2476.116416028829,-2272.6467356363646,104.40135782506913,334.65840628747503
2040.5186475894188,-2439.8278626492406,176.32264035756964,316.52182908099513
1281.7987828599767,-1213.5599452588663,-1.3753259170805112,334.2926381461908
1019.5630288514981,-1047.8091934048605,112.1438070345782,331.9158365149044
1824.2782707895412,-2782.0880342400123,144.0245768825232,321.60452866043966
1084.0592082674343,-1195.548606127213,84.40772942035319,330.42822163416685
2999.1128097411984,-2047.180402900786,16.943886951563083,303.9971750549051
2261.6312399946514,-1322.760333312505,198.26457766551653,307.4983134378188
1909.8850053934893,-2472.90009702598,224.95553705775157,303.19290929396794
2253.1101839885005,-2006.841291678542,15.724826785833415,296.8689806520737
2930.1045759071594,-1001.3854671870756,5.848951424889144,331.2165449406885
1610.1167924383726,-2587.5440137881,-8.77833756525822,336.9577625887856
1368.5877378968414,-2450.143606736827,86.98282684157326,321.02316220623237
1771.3514154356699,-1566.124573658225,5.0986422322229,309.09184002481544
1701.8426165186552,-1980.4502938026358,213.32815191386175,317.17427565271163
2619.441909203916,-2215.6446683361864,216.40337500712494,308.4906246764078
1975.6514483609706,-1044.6181398341453,98.04821080938339,335.8122273820741
2448.5744913592644,-2723.0431622503384,59.17700590172022,310.28062858882123
1365.8672589750506,-1270.0979748150187,181.04884668079472,335.01262762002233
1622.5946646930365,-2793.685035242051,174.59038046050534,316.03164829310293
1343.2924810731397,-2207.1374971687624,132.0531645287319,311.5894864897389
1389.8617610551028,-1710.9897955320469,165.21189556873293,305.3669392519497
2789.102938896345,-2847.3048706048935,28.564117077726202,318.00069404687554
1375.2751480568284,-1016.2194346291492,186.25865957101325,308.3972518931297
2855.4732307743047,-2409.8016055425005,225.33482685631316,305.3404232352581
1328.5999484282215,-1669.643518043094,122.52221947169605,336.58550329360565
2427.3570194481654,-1760.1047897407507,32.29905585253963,327.7502526418895
2961.211909806543,-2315.1108014949864,95.83846069547774,303.7266445651082
1668.6541070283001,-2987.0110501353224,164.31317547989823,326.2030415296195
2375.161677941006,-2916.9003862732607,51.558374024220015,317.833763043707
1329.3663384928689,-2432.5415979959243,255.45570946794965,329.83142961557473
2542.4753377457955,-2548.604088995873,38.1286890769233,324.5750074306281
2363.065470745015,-1352.0285295525064,3.0851588785891373,322.2758417023308
2559.9352330791626,-1760.800542261461,258.718785771543,299.6360292181337
1868.555288507376,-1739.636003583382,30.676676323879406,317.32532709354683
2997.485890117805,-1131.1996224537472,91.2285454762475,304.5777687005584
2660.6278780555235,-2536.9079908529375,16.93398047883919,339.5030570154189
2275.9642520737675,-2603.7005708017373,159.4569643066013,300.27500523825046
1047.6253756433405,-2377.269455844214,46.750732919826746,307.57678666831345
1903.020880070636,-1059.2480244637245,63.9608908051015,325.589214925019
2811.2904520499897,-2883.8669530743373,162.73327394403626,307.7228661245998
1528.9712847259775,-2923.585093582714,184.58845066040683,302.62226499471916
1365.130823438421,-1063.0127066153684,245.53701514041694,322.21142746887256
2367.515482893891,-1904.8646890600687,182.80079313811444,321.3246818249096
2997.6747995381575,-2570.2357187521793,-13.58807533180359,309.7220229531026
2196.04394430279,-1056.3268752273723,-7.207212363011476,324.8091298906352
2330.287902324555,-1970.265936507348,74.17495369889357,334.34073930584793
2477.0729161199542,-2252.646156008199,249.14355035552285,315.7586184071954
