X (m),Y (m),Z (m),Temperature (K)
2904.803201060064,-2020.9105676700065,133.61065009175607,317.84297730607926
1974.1425142006883,-1218.9957044578468,148.33581379007538,337.86917873874216
2380.710707302303,-1804.1671633668834,215.63825829299506,329.3864060332225
1842.781095001883,-2571.9008723793454,140.69060804350642,327.915344531668
2688.835520396711,-1337.7920036925161,64.7189417344983,322.702429411462
2456.2907328145993,-1453.9559203392391,120.02469403581532,321.50052036486244
1355.1732012061473,-2364.8344376252053,244.70137405859117,302.68977474765836
2618.618124257362,-2125.560339750881,131.05284402168925,300.56044011216886
1634.060306559397,-2787.794583588646,153.62131578390097,326.89354664611125
2577.2285344165275,-1991.356808336995,203.69175588027912,317.9733627255836
1759.3550067237397,-1435.2498640221093,22.57410189380971,296.77695421694057
2328.939369963483,-2778.8800950877458,151.31774714698008,307.91110932552965
1790.8104327097158,-2555.8242091568436,83.47641192607728,298.13690760309845
2652.4010049045264,-1486.1895910924654,111.61481651126626,319.51539246110906
1806.7539891069453,-2372.5604559436674,125.47832938343507,330.1690338743232
2832.2636198985438,-1716.687634060238,136.60583550794325,304.6524447885399
1737.3850388551548,-2167.692999769574,10.211981710816339,327.7543620060218
2026.6475650720427,-1406.586783837499,2.631318849949036,324.5005642273494
1469.1947823618905,-1287.2429984109046,229.72804160831683,303.21079478209475
1681.3261690876416,-1334.106067985572,220.66810185678264,318.66692993066164
2846.027845457584,-2615.842548851324,96.3082792179763,338.2026818641635
1147.5770723040682,-2657.223088670445,193.96578570168506,311.9707245282296
1751.2363504986467,-2832.6171694556697,206.67564097477268,313.57453593360617
1452.514113482765,-1001.6505950726882,49.361596158128165,309.7825391366056
2578.311169186506,-1159.0739522309311,95.41363712622129,304.8699025354608
2235.8401138966,-1706.5171505247563,119.91426664137322,323.0730380410715
1308.960389652701,-2847.913006582725,44.61693276088252,305.325672809749
2856.775434555707,-1102.115309334764,66.2831074737089,300.14055941173444
2705.4980254946167,-2335.174232616731,222.20236773644828,334.75462006864694
2305.013408655516,-1834.6527900941066,117.03702226320092,339.07076980357596
1331.179584419827,-2758.144937697176,1.5714779907644925,320.7267722286398
2668.3431294439806,-2059.56542863033,16.717493577098786,318.53510752527006
2017.304631220705,-1371.4097612073538,4.079167342110971,306.5162849918529
2669.147355746206,-1708.5325746300184,33.35090902839368,316.7154586602389
1642.627339414753,-2502.5997846748005,226.46057152131087,307.59916988119653
1479.157440772166,-1734.6530548566466,90.22877565216639,319.8100110980015
1786.090251980308,-1982.0670486379381,130.43330820266758,298.64257686889965
1548.9509380444624,-1897.6798046508397,43.881058759380394,327.0345732283051
1760.6666909898747,-1082.289571855764,61.407988071241434,315.4282181976047
2318.390580559042,-2540.5156736858153,170.53825352529836,295.51586659393564
2174.885461320685,-2190.4956444504414,-0.7003105466255803,320.76586656734577
2470.96861661368,-1362.6519741336479,46.51728834860662,329.13574996988075
1977.9231089378877,-1321.6183340440355,214.30214094483696,295.9600822451506
2768.6931102282206,-2411.8682289611224,18.937102058404733,319.08265260369615
