X (m),Y (m),Z (m),Temperature (K)
2386.9241416909454,-2629.413233381417,140.20679025752784,332.4488157858878
1402.8670780789569,-1384.4526603216596,15.178143923723123,301.3176123271318
2933.7855288517794,-1855.1775998093187,-14.96893940376633,299.1915947718679
2976.7420349094054,-1174.415688995298,100.37793208915889,338.30685240928494
2498.6544028148073,-1060.5791806198754,15.354871622308192,336.6111028109531
2134.3974059424468,-1868.1869351276803,74.68743456186485,318.33913797288363
2930.053463958737,-2062.365536390752,136.85453654712626,323.5604366221462
1453.845683908521,-1703.2801951662332,10.56142147955892,323.10758520589843
1705.5866847121342,-1718.6045452243538,233.9242919975831,314.3561728457359
1682.18424118798,-1993.6839253403232,174.96695128887274,296.5466723110326
2839.3240460573606,-2051.6193183540668,91.80295841646605,320.2916455906319
2730.180923748653,-1111.275004743607,7.290559694838041,332.7980753117849
2852.0271014666487,-2045.5584332624544,57.462684720926276,316.5573859843364
2501.2122386488995,-2836.8957347339456,185.94264748430535,308.2048858247493
2234.595222079349,-2251.4610309467116,248.81584534758144,329.7626227337373
2395.5899358557963,-2177.317847097705,94.82424478402233,316.3405578521568
1841.3026272035477,-1318.979017693001,182.83035848808788,320.7358305028436
1725.4711539944165,-2596.014394984719,28.133215354128062,332.3376826409393
2757.5425371040583,-1211.7556044132016,64.98378970535512,296.1164888284763
2610.0862917453906,-1561.1823726714356,114.72272055296216,309.17458303621004
2272.4849301968043,-1522.465949890508,144.3430343593875,302.9453951286504
2462.6246739538333,-1315.7981182027636,220.9954695886654,324.3338739982665
2521.098042866737,-1966.5135675562715,103.6717237516053,329.7217970125551
2860.0864411394277,-2057.085812258797,31.569721878899834,316.2699185376536
1623.8379522787827,-1486.6026200517458,25.72766268464447,336.8799555740404
2332.800918865656,-1489.0039534430714,38.618471617354594,312.7037787527842
1035.4475213972846,-2654.610544358243,145.90375787083758,315.5533264054709
2492.0601709579796,-2059.4878937216845,24.3473846660251,296.9141034629493
2401.0262445839003,-2023.382018102155,153.24330131812027,335.8062575331295
2075.9576537925604,-1828.2697672907668,205.36063751319574,325.15429021284626
2373.8433427224945,-2331.9363109607125,251.8511909815598,339.74879821884974
1077.478764742616,-1354.0500203719487,210.24785415890574,326.17207662509304
1812.9452438093206,-1554.854351135057,173.60235199841154,323.8645178569139
1228.9355681668412,-2846.5686681389934,-13.939064758445284,332.67752869302154
1993.789657349534,-1162.8252165825766,246.4434020874957,319.96053716029326
1185.242986334001,-2901.3095615322263,141.86843958419695,321.4506046356978
2894.9638884063406,-2097.1714182395676,10.691323802850128,328.0315031190416
1381.9299595806363,-2794.494519310701,258.9257251798288,306.4268078246767
2685.479576451069,-2966.5477192665912,-7.3075039942888695,304.96299474666
2966.3200247909067,-2940.1859860827176,35.882284827718294,336.03074198861657
2393.465236663824,-2305.0527299574937,52.80606541076901,301.80348815365926
1009.4231751464287,-2208.8964928724963,139.4486302771625,339.2876340654088
2439.834494269695,-2636.2438511559358,54.43419229614702,338.7173677400323
2412.924291020954,-1446.8077929816134,245.22512850970833,310.6589798559901
2481.347852997672,-1749.297462389453,170.6044073504997,306.53838364004906
2829.780602430192,-2896.640260206642,239.99575435944567,335.74136935387116
2820.492798426226,-2240.441004340004,244.99233012633454,324.1286465170491
1533.9427318826556,-2555.7293707132662,64.3622731093885,304.2131770917091
1455.4226810666344,-2542.950817734177,-8.595870496003684,322.22469280476014
2061.9777385754783,-1146.936267180781,47.67697784653953,302.5109459553889
2200.8935599211527,-1652.917301901158,175.57448025760166,334.6602581896837
2533.29375350997,-2391.3699053515775,224.32530486924136,329.00281889057834
1193.2751999935938,-1516.1582465297063,259.06899881828224,298.71130901477903
1724.3333695943165,-1729.9946362737762,162.0351422858392,327.5763610218302
1767.5967463221878,-1980.681407328293,15.139115718832866,334.5949352381267
2984.0046414614008,-2536.405235802957,54.508756778665344,300.60796234181873
1730.3631272787916,-2527.131693993278,50.36274246095661,307.40758629295425
2089.778216875163,-1505.4670613140788,99.51842302118018,314.27048706063096
1282.2617828497744,-2268.1109987475456,219.40564679718088,308.063718975763
1531.8241459934497,-2466.9574273544745,30.125408174998803,326.05800890352197
1785.0334235259165,-1439.911746496202,114.63095685478936,335.69132678721786
1186.2323534164977,-1030.3386235050182,58.94971811407946,332.60658817782286
1302.2303932763048,-1085.6821280232034,108.29885430110166,333.3200547277829
2483.8712507320893,-1585.5050830876028,206.0030758779496,304.24770318064924
1188.2031873165372,-2426.045126821171,74.55211018912986,308.86064357525254
1243.3655536001015,-1355.8857527905702,243.91625669997597,329.72300525669436
2772.294907435289,-1790.3442753360484,203.35958577282096,307.34036170419535
1279.487501876344,-1557.9501218395142,132.80132865607854,336.5299968959791
2515.5179039240757,-1473.1008300269134,196.3908717551794,338.198622742828
2406.46009702704,-2809.188827179703,97.52486076904866,311.3298629719443
1372.200336505086,-1135.803216356183,226.8714924772621,337.35136090282583
1272.6666182068127,-1142.8125525056346,237.3143836863873,297.45751199264953
1668.0361316587964,-2064.8080276766573,52.78557584334966,325.41529851645834
2329.1462717344225,-2786.49544075159,48.85728865892158,300.9011118542734
