X (m),Y (m),Z (m),Temperature (K)
1580.0907602470825,-1105.6990322517895,111.89496475979782,318.57608316187856
1529.6917383981731,-1846.2511096367523,239.47495503160474,308.6061761477393
2608.334437927941,-1670.4791253423914,243.14649288451352,316.67033795259
2935.1696778513933,-2748.8130688384745,60.712412571764816,334.92722330558433
1352.793418789083,-2076.899437180072,256.3025791570132,329.4507650652537
2604.0917978053776,-1770.9714703257146,75.62186177626776,309.1070259219707
2576.0425719847567,-1653.875414285963,248.2270441128495,313.8434910744099
2776.2011099872707,-2077.7507438761727,26.446638204869842,298.47522112147743
1969.0113661810897,-2592.9637414725507,109.41444981811385,330.0075203911709
1753.4822169932554,-1861.0237606889275,212.54490577469315,295.1808809086272
1419.4268547875006,-1806.3755173948352,174.71732871956286,302.72163613579966
1674.3817193553707,-1432.4089654151549,112.96540491640405,295.31063458996675
2947.2535528487215,-1803.667024579852,92.49962901913754,327.6361624652603
1650.5309616060813,-1177.7930759755898,139.04240571142032,324.07648560282905
2698.13869797954,-2871.29551041167,151.47482113885656,300.4909325681562
1042.204482003183,-1883.8430060082933,40.06468317601113,339.1811977368762
2347.942189545807,-2322.9511558365375,91.53457839607441,328.12972562491933
2357.178776408681,-1466.5890689204302,70.56801062222047,336.83145120496636
1681.0315511988078,-2234.2165836284994,98.10677847859414,306.62964713298084
1333.7720691663624,-2933.6652870858925,259.79957357877305,302.6447048350541
2854.8772025645794,-2200.582699808344,106.6680574619588,297.63630035787884
1155.1652522349318,-1074.3233143110515,28.52490871657264,300.34248728392515
2233.952576040577,-1430.0550717805581,123.76113825551258,321.65813413843375
1242.0799856453418,-1903.5759290220508,198.52650546639882,320.71161998768906
1091.0973268113196,-1881.3659793757192,45.31197433151235,308.5420078376175
1612.7920909555037,-2278.7210953317854,21.177064283735604,306.39564204357157
2533.211426664368,-2263.6689697116326,165.94741964736585,297.02264636105826
1442.5727796905605,-1916.1547528375017,172.17540385644728,295.02903216700923
2162.4024926743487,-1729.3132247508502,241.41772954576697,311.5895370127583
1536.8178680114306,-1931.9374261401215,239.04512219520106,305.0907353675264
2419.430034417841,-1860.0336993677743,93.20712561642648,310.5255767509189
1449.8468890096685,-1872.7923414308777,83.6761977068719,312.6596892901023
1935.8960949304778,-2938.837024852846,210.77075505920436,316.6976201936815
1590.805386306918,-1510.0401753835224,220.49584278720678,323.44890033142747
1102.036461958519,-1019.1951924022462,255.48801593214898,298.3614208675649
1280.5202829082716,-2178.3721684016864,153.31560866512095,326.78282187500764
1366.944085074954,-1362.5038908723704,0.1319324129778252,311.9608193465853
1467.1676808818463,-1673.2691228916062,100.51620182275317,326.7521168936894
1173.2780031221234,-2293.0502573550634,26.611441242034047,329.148483850773
2201.82831086015,-1487.586998361529,60.843964825372694,303.57051733185926
2203.3283041089935,-1358.8665013066052,33.104484285746736,321.1332353392502
1917.6591664570972,-2803.7209422511833,25.161417109818537,300.81954667768457
2827.30001419859,-2509.861630154724,204.72842796219462,308.4194062223505
2061.5142716017776,-2558.290778668996,108.52693159993765,301.96174522797
2408.052265292925,-2713.935706135079,190.69315946280759,335.3600275630416
2573.1126032261727,-1556.1649660347134,191.71734983297944,307.79748455156385
1436.7802033082503,-1202.203113920257,229.84478673625856,332.9999079613056
1932.0920578558253,-1825.1773727642326,57.69727853451654,301.5820289115455
1180.9392089950024,-1870.6038169590006,63.42586484784616,315.7941361315351
1383.7465409829933,-1224.8706542888308,220.09738640412803,312.18730191866916
2424.364542621918,-1995.8320583386885,18.653967630796586,313.6134588621506
2613.638919341809,-2081.937939941373,91.3664564446323,326.339570266225
2480.902368620767,-2847.818777114825,56.15815969627624,331.65653323773205
1966.4055006135504,-1833.3659879575716,89.7232631581314,300.6339019309106
1986.7690836930196,-1404.6344575273276,57.99360809276281,310.578089150123
2635.9742927041016,-2561.5333544496925,131.63199645963627,310.588415314112
1576.8162611009898,-2159.7497369564244,256.01119754326066,303.4096612911916
1758.2092579566938,-2374.5034737004844,65.06656277695166,334.91569017916146
1299.791274667947,-1565.84009480894,200.6148883571197,333.61181855573346
2820.0670357147897,-1949.929916985964,251.23998514382703,333.50497968473684
2561.4382069959256,-1437.5718718671374,82.00496375478888,323.44855598586213
1567.3173310528136,-2978.817122988612,-2.279693019855239,309.73219504253416
1148.3920651379767,-1922.4353766237364,231.21496339062918,324.16968115235306
1031.0450357364386,-1598.6444602084096,120.2819407989468,305.7365710951689
1260.5079855234555,-2414.683486810577,200.9690654410716,311.146519894323
2908.9643368945067,-1774.9903080817542,41.03843086853916,339.3170322600224
2133.597732256884,-2895.053603464447,66.75694777306927,315.5326295180808
1217.470962246783,-1865.8733076783087,258.20961250738253,304.7918590041833
1705.6858439572434,-2064.904280739476,111.1130989474475,337.39964408396474
2155.6047152275314,-1518.3961851970464,89.62243890345698,320.63512792032026
2028.2122287885377,-1581.4196760085497,62.28651417006975,334.41138512123
1925.5942237172878,-2644.750584606561,108.39908045046445,301.43870389386046
2112.5271799464754,-2825.625490069919,62.79618670270328,329.47227417096485
2781.394474973355,-2854.0068745084477,-8.875178544367134,336.36347129048113
1909.9557542595417,-1166.2571392668208,17.578301084009695,335.37254332959793
1797.3018261313173,-1557.7252157266391,0.8201251797535072,308.23815196214326
